time	x	y	z
1502628938.3819425	-1151898.64204	6545840.53599	1449240.25786
1502628939.3819425	-1146573.03135	6546569.52216	1460638.76199
1502628940.3819425	-1127839.86932	6540786.78083	1455236.86329
1502628941.3819425	-1137254.20193	6543830.44164	1469723.80414
1502628942.3819425	-1120964.73397	6547632.6485	1471791.78126
1502628943.3819425	-1118188.30919	6548563.63832	1489231.45458
1502628944.3819425	-1107073.90875	6536266.15501	1486399.37635
1502628945.3819425	-1114155.65273	6534522.08269	1486004.07515
1502628946.3819425	-1105991.96316	6539050.76946	1489974.33088
1502628947.3819425	-1100065.25571	6534083.26493	1502365.57815
1502628948.3819425	-1097117.81464	6538198.03702	1502007.49257
1502628949.3819425	-1078903.2421	6543100.90967	1517281.10536
1502628950.3819425	-1072258.38399	6549088.62115	1522215.84691
1502628951.3819425	-1070543.67948	6533699.81766	1518530.56709
1502628952.3819425	-1064795.67253	6549775.1078	1534626.3114
1502628953.3819425	-1051402.48859	6533043.82825	1528381.39712
1502628954.3819425	-1058738.70774	6545628.43843	1535717.53177
1502628955.3819425	-1043541.52196	6532691.85296	1532099.71249
1502628956.3819425	-1045324.33588	6541017.3722	1543690.17025
1502628957.3819425	-1043248.45366	6535738.86642	1556526.67806
1502628958.3819425	-1023413.38011	6532179.57699	1549696.44798
1502628959.3819425	-1019183.54251	6546316.76953	1552380.04573
1502628960.3819425	-1017148.42598	6546772.26216	1569024.23663
1502628961.3819425	-1009173.81161	6531137.50197	1571912.56293
1502628962.3819425	-1012736.20405	6544774.91615	1568049.59087
1502628963.3819425	-997717.949828	6534123.32339	1580974.61226
1502628964.3819425	-993448.9084	6546853.43909	1578133.39864
1502628965.3819425	-985328.300291	6542310.79149	1591238.36549
1502628966.3819425	-987534.908941	6534461.86454	1596920.33001
1502628967.3819425	-974771.194979	6532147.34932	1604617.2505
1502628968.3819425	-983790.689658	6537467.96152	1604947.33682
1502628969.3819425	-968081.465359	6531590.46614	1611025.01654
1502628970.3819425	-968135.704943	6538755.56762	1612371.82145
1502628971.3819425	-958511.357302	6531796.5616	1615699.22518
1502628972.3819425	-952663.514125	6536699.42887	1628858.24839
1502628973.3819425	-937810.348376	6541403.24575	1632331.37672
1502628974.3819425	-947213.371901	6523959.14344	1646744.31425
1502628975.3819425	-928849.265905	6528549.56964	1652571.70944
1502628976.3819425	-925422.34768	6536941.15464	1640718.1832
1502628977.3819425	-916623.766488	6534341.79559	1648694.69282
1502628978.3819425	-922429.94721	6530363.70795	1668513.50686
1502628979.3819425	-909467.26211	6534296.54117	1674087.29264
1502628980.3819425	-905094.569608	6529110.0677	1675012.54513
1502628981.3819425	-898419.114107	6528874.26734	1682338.49703
1502628982.3819425	-899337.542524	6524382.0591	1686657.07017
1502628983.3819425	-891061.370043	6526217.98421	1692076.86573
1502628984.3819425	-879417.905586	6526950.03875	1683505.03888
1502628985.3819425	-883486.426079	6518165.5588	1696814.83969
1502628986.3819425	-874785.912115	6520429.94027	1709020.73007
1502628987.3819425	-863509.300753	6527322.95932	1711591.79297
1502628988.3819425	-863876.176413	6520506.69947	1712606.58412
1502628989.3819425	-862816.629363	6518592.32489	1707347.25098
1502628990.3819425	-851615.825553	6526068.53951	1723641.61607
1502628991.3819425	-836899.077028	6515286.03802	1725177.86087
1502628992.3819425	-839841.609813	6527295.94722	1732049.87586
1502628993.3819425	-841593.354905	6513302.5367	1731127.89491
1502628994.3819425	-826273.401744	6523902.69043	1748609.63842
1502628995.3819425	-820752.854301	6515913.72	1736163.79681
1502628996.3819425	-805579.543426	6516882.86893	1740662.35373
1502628997.3819425	-802839.474493	6527621.03322	1764031.72199
1502628998.3819425	-811323.701043	6511877.33239	1752089.44142
1502628999.3819425	-800325.092019	6521182.61955	1759874.30411
1502629000.3819425	-790892.804877	6514340.87003	1780502.88893
1502629001.3819425	-792162.622631	6515818.47196	1779561.3071
1502629002.3819425	-775253.062625	6523033.59109	1787311.511
1502629003.3819425	-768295.650649	6516413.81956	1783278.3934
1502629004.3819425	-776866.934867	6515837.62888	1800656.22876
