time	x	y	z
1502635088.3712316	-3944064.77759	5130183.84927	2144133.01052
1502635089.3712316	-4035655.71531	5016656.7869	2114034.14362
1502635090.3712316	-3942079.04653	5041983.87201	2256533.03694
1502635091.3712316	-3943209.44785	5027857.82759	2258276.31602
1502635092.3712316	-3978666.4201	4994218.88123	2240190.1324
1502635093.3712316	-3958986.88585	5034078.00554	2239371.5053
1502635094.3712316	-4048557.01931	5077833.17345	2162996.32178
1502635095.3712316	-3967134.00672	5100921.09588	2143218.57493
1502635096.3712316	-4017640.4665	5062997.74315	2171649.08812
1502635097.3712316	-4031853.39011	5090814.44279	2191986.78125
1502635098.3712316	-4016108.01651	5017677.64281	2167371.01948
1502635099.3712316	-3992639.92488	4973527.51924	2259274.0841
1502635100.3712316	-4031691.68976	5064034.84788	2270550.9393
1502635101.3712316	-4037488.84733	4987590.75899	2185715.99695
1502635102.3712316	-4082866.627	5042933.50087	2233167.42265
1502635103.3712316	-3998004.60265	5077527.47427	2330726.85948
1502635104.3712316	-4067805.1992	5063632.83006	2204644.981
1502635105.3712316	-4048624.88359	5006765.09094	2331380.80473
1502635106.3712316	-4081571.58724	4910181.83632	2276984.6149
1502635107.3712316	-3967827.58037	5027520.36868	2272947.0348
1502635108.3712316	-3955179.25985	4995565.80367	2367530.02824
1502635109.3712316	-4068487.26181	4969514.61646	2371145.34328
1502635110.3712316	-3961771.01079	5019339.17025	2363426.25185
1502635111.3712316	-4039938.901	5021461.77045	2272599.96959
1502635112.3712316	-4105211.96804	4907365.95519	2275112.60893
1502635113.3712316	-3989920.94163	4946742.57066	2244517.81139
1502635114.3712316	-3968113.93942	4961625.86997	2357174.95841
1502635115.3712316	-4107533.08274	5001965.88532	2405308.0004
1502635116.3712316	-4104533.48311	4905028.84175	2393533.47204
1502635117.3712316	-4095053.12167	5011397.72508	2365922.44207
1502635118.3712316	-4062358.4677	4906315.46137	2365814.45885
1502635119.3712316	-3981846.11821	4955681.31826	2401697.19798
1502635120.3712316	-4047801.1012	4911253.08323	2275504.56567
1502635121.3712316	-4127075.47914	4865448.73298	2431457.81501
1502635122.3712316	-4088652.29754	4883819.65071	2300926.4922
1502635123.3712316	-4114895.58514	4856323.82026	2435928.26105
1502635124.3712316	-4093981.83295	4894977.11644	2376533.9831
1502635125.3712316	-4085589.95163	4977420.64763	2363733.1515
1502635126.3712316	-4143006.45196	4844954.67537	2420338.90133
1502635127.3712316	-4069679.04162	4888112.89689	2341400.20813
1502635128.3712316	-4067528.17839	4911268.02457	2389516.8362
1502635129.3712316	-4052623.17583	4892714.59475	2439421.24881
1502635130.3712316	-4133620.59724	4867801.08603	2382907.87399
1502635131.3712316	-4117119.98352	4875248.0407	2336361.90555
1502635132.3712316	-4043946.06515	4799935.51875	2472531.30208
1502635133.3712316	-4171330.85355	4797977.02087	2428630.13576
1502635134.3712316	-4168040.05238	4903666.18711	2404957.79722
1502635135.3712316	-4115203.67699	4862324.69028	2452065.39651
1502635136.3712316	-4050570.52903	4861662.30584	2418871.33698
1502635137.3712316	-4046933.78112	4837511.91092	2507547.63591
1502635138.3712316	-4094916.0486	4783723.53571	2436519.49226
1502635139.3712316	-4082243.70084	4873316.92952	2494648.0989
1502635140.3712316	-4080835.21766	4850686.96203	2464754.20237
1502635141.3712316	-4145046.12282	4754808.30963	2477649.16743
1502635142.3712316	-4105208.60991	4832411.52947	2465704.47885
1502635143.3712316	-4044855.57549	4733710.11973	2535756.39776
1502635144.3712316	-4145542.81184	4753076.07144	2533241.56983
1502635145.3712316	-4061378.39856	4825638.76026	2429990.4017
1502635146.3712316	-4078119.9239	4802056.16475	2414280.25608
1502635147.3712316	-4150690.35786	4773537.55673	2511061.50805
1502635148.3712316	-4061796.06234	4759937.48325	2437331.26958
1502635149.3712316	-4115016.22697	4791187.1933	2550449.38512
1502635150.3712316	-4135320.74501	4801497.80392	2443306.11799
1502635151.3712316	-4130520.66954	4773031.61521	2498862.25661
1502635152.3712316	-4060864.93003	4831357.13977	2457645.66654
1502635153.3712316	-4090960.1798	4839854.58189	2521145.08461
1502635154.3712316	-4115782.06503	4723439.50712	2508960.90034
1502635155.3712316	-4161284.00166	4762932.25099	2543598.1311
1502635156.3712316	-4174827.19028	4678360.67935	2472949.74703
1502635157.3712316	-4215801.40653	4720445.15061	2576729.84478
1502635158.3712316	-4209355.52026	4719288.39544	2630909.62129
1502635159.3712316	-4125724.93163	4686427.9952	2573035.08565
1502635160.3712316	-4091029.99998	4664482.50418	2507632.44024
1502635161.3712316	-4119000.6847	4668745.22284	2510931.81063
1502635162.3712316	-4193557.25376	4732819.13225	2551205.16332
1502635163.3712316	-4203712.72235	4654615.03678	2591915.30089
1502635164.3712316	-4181712.15486	4711276.53989	2573443.40973
1502635165.3712316	-4133746.49544	4700780.12524	2659327.47176
1502635166.3712316	-4141413.7659	4753554.13666	2522789.9075
1502635167.3712316	-4135259.47975	4740213.33902	2546850.10824
1502635168.3712316	-4103617.36397	4751103.11807	2663420.81551
1502635169.3712316	-4180580.59005	4603918.03933	2634149.50033
1502635170.3712316	-4114536.10408	4657578.05328	2632900.86759
1502635171.3712316	-4257788.66596	4678235.21296	2631063.37604
1502635172.3712316	-4117705.49884	4620767.77287	2708141.58461
